File Name,k-eff_o,std_o,k-eff__m,std_m,k-eff_bench,std_bench,k_normalized,std_normalized,geometry,therm fiss,int fiss,fast fiss, above therm fiss, Avg E, Avg leth causing fiss
U233-MET-FAST-003-002,0.99975,0.00009,0.99975,8.83271e-05,1,0.001,0.99975,0.001003,Sphere,0.00,3.67,96.33,100.0,1729700.0,1034800.0
HEU-MET-FAST-032-003,1.00010,0.00009,1.0001,8.64863e-05,1,0.0017,1.0001,0.001702,Sphere,0.00,6.19,93.81,100.0,1470600.0,789840.0
HEU-SOL-THERM-009-003,1.00218,0.00014,1.00218,0.000135602,1,0.0036,1.00218,0.003610,Sphere,83.88,14.50,1.62,16.12,28474.0,0.15643
U233-SOL-INTER-001-005,0.98488,0.00016,0.984875,0.000156194,1,0.0082,0.98488,0.008077,Sphere,28.62,63.87,7.51,71.38,122940.0,9.2574
LEU-COMP-THERM-027-004,1.00941,0.00011,1.00941,0.000108398,1.0014,0.0015,1.00799,0.001513,Lattice,89.84,6.73,3.42,10.16,96447.0,0.11186
PU-SOL-THERM-007-002,1.00924,0.00013,1.00924,0.000131674,1,0.0047,1.00924,0.004745,Sphere,84.31,13.55,2.14,15.69,40715.0,0.26999
HEU-SOL-THERM-010-001,1.00131,0.00013,1.00131,0.000126493,1,0.0029,1.00131,0.002906,Sphere,94.01,5.47,0.52,5.99,9128.300000000001,0.052056
HEU-MET-FAST-067-002,0.99617,0.00008,0.99617,7.75935e-05,0.9938,0.0024,1.00238,0.002421,Cylinder,0.00,29.35,70.65,100.0,549420.0,219330.0
U233-SOL-THERM-015-002,0.98591,0.00016,0.985907,0.000155499,1,0.007,0.98591,0.006903,Sphere,50.18,46.31,3.51,49.82,56951.0,1.2446
U233-SOL-THERM-016-031,1.01048,0.00013,1.01048,0.000132752,0.999,0.0034,1.01149,0.003445,Cylinder,90.00,9.53,0.47,10.0,8218.8,0.056567
HEU-MET-FAST-044-001,0.99993,0.00009,0.999933,8.57583e-05,0.9995,0.0019,1.00043,0.001903,Cylinder,0.00,5.25,94.75,100.0,1455300.0,820350.0
HEU-SOL-THERM-025-008,1.00995,0.00010,1.00995,0.000104067,1,0.0067,1.00995,0.006767,Cylinder,94.65,4.94,0.41,5.35,7240.2,0.048014
LEU-COMP-THERM-042-001,0.99828,0.00010,0.998279,9.73525e-05,1,0.0016,0.99828,0.001600,Lattice,87.09,7.22,5.69,12.91,167240.0,0.17291
HEU-MET-FAST-057-006,0.99689,0.00009,0.996888,9.08194e-05,1,0.0029,0.99689,0.002892,Cylinder,0.00,6.18,93.82,100.0,1361800.0,749720.0
HEU-SOL-THERM-020-005,1.01449,0.00016,1.01449,0.000158218,0.9959,0.0077,1.01866,0.007877,Cylinder,92.94,6.89,0.17,7.06,2286.0,0.057965
PU-MET-FAST-029,0.99535,0.00008,0.995346,8.29569e-05,1,0.002,0.99535,0.001992,Sphere,0.00,2.21,97.79,100.0,1916800.0,1254000.0
HEU-MET-FAST-084-014,0.99978,0.00009,0.999779,8.84218e-05,0.9994,0.0019,1.00038,0.001903,Cylinder,0.00,6.46,93.54,100.0,1344800.0,728460.0
HEU-MET-FAST-085-005,1.00051,0.00009,1.00051,8.72901e-05,0.9995,0.0024,1.00101,0.002405,Sphere,0.00,5.93,94.07,100.0,1403700.0,768620.0
HEU-MET-FAST-078-005,0.99628,0.00010,0.996277,0.000104876,0.9991,0.0019,0.99717,0.001899,Cylinder,7.95,13.93,78.12,92.05,1234000.0,109150.0
HEU-MET-MIXED-001,1.00217,0.00011,1.00217,0.000111251,0.9995,0.0013,1.00267,0.001308,Cylinder,22.28,30.96,46.77,77.72,754370.0,2088.3
HEU-SOL-THERM-050-002,1.00299,0.00015,1.00299,0.000154002,0.9987,0.0083,1.00429,0.008347,Cylinder,68.83,27.72,3.44,31.17,60548.0,0.67196
PU-SOL-THERM-022-004,1.00135,0.00012,1.00135,0.000117606,1,0.0017,1.00135,0.001706,Cylinder,95.24,4.21,0.55,4.76,10740.0,0.072357
LEU-COMP-THERM-002-002,0.99993,0.00010,0.999925,0.000104439,0.9997,0.002,1.00023,0.002003,Lattice,90.31,5.86,3.83,9.69,110130.0,0.11562
LEU-COMP-THERM-010-014,1.00208,0.00011,1.00208,0.000109122,1,0.0028,1.00208,0.002807,Lattice,81.69,11.93,6.37,18.31,178160.0,0.31361
PU-SOL-THERM-028-001,1.00832,0.00013,1.00832,0.000127013,1,0.0012,1.00832,0.001216,Cylinder,93.08,6.10,0.82,6.92,15424.0,0.10371
LEU-COMP-THERM-008-007,1.00022,0.00009,1.00022,9.45229e-05,1.0007,0.0012,0.99952,0.001202,Lattice,84.18,9.17,6.65,15.82,196150.0,0.24896
LEU-COMP-THERM-009-016,0.99915,0.00010,0.999146,0.00010375,1,0.0021,0.99915,0.002100,Lattice,90.26,5.90,3.84,9.74,110740.0,0.11633
PU-MET-FAST-012,1.00287,0.00010,1.00287,9.79875e-05,1.0009,0.0021,1.00196,0.002104,Cylinder,0.00,7.59,92.41,100.0,1794400.0,949410.0
HEU-MET-FAST-051-003,0.99482,0.00009,0.994815,8.71485e-05,0.9974,0.0005,0.99741,0.000507,Cylinder,0.00,5.16,94.84,100.0,1468600.0,828980.0
HEU-MET-FAST-020,1.00071,0.00010,1.00071,9.62678e-05,1,0.0028,1.00071,0.002803,Sphere,1.09,11.86,87.05,98.91,1331600.0,425730.0
PU-SOL-THERM-018-005,1.00647,0.00012,1.00647,0.000116634,1,0.003,1.00647,0.003021,Cylinder,93.66,5.51,0.83,6.34,17344.0,0.083942
U233-SOL-THERM-013-007,1.00649,0.00016,1.00649,0.000159303,0.9992,0.0054,1.00729,0.005446,Sphere,77.35,21.35,1.30,22.65,22434.0,0.15044
HEU-MET-FAST-025-002,1.00103,0.00009,1.00103,8.70696e-05,0.999,0.0016,1.00203,0.001607,Cylinder,0.00,5.46,94.54,100.0,1433100.0,801880.0
PU-SOL-THERM-003-004,1.00437,0.00012,1.00437,0.000117917,1,0.0047,1.00437,0.004722,Sphere,96.50,3.11,0.39,3.5,7388.7,0.061597000000000006
HEU-MET-FAST-094-001,1.00344,0.00010,1.00344,9.93591e-05,0.9994,0.0012,1.00404,0.001209,Cylinder,0.52,33.75,65.73,99.48,971820.0,175800.0
PU-SOL-THERM-010-003,1.00812,0.00012,1.00812,0.000122598,1,0.0048,1.00812,0.004840,Sphere,95.49,3.99,0.52,4.51,9923.3,0.07277600000000001
PU-SOL-THERM-032-011,1.00474,0.00010,1.00474,0.000101092,1,0.002,1.00474,0.002012,Cylinder,97.33,2.38,0.29,2.67,5592.299999999999,0.052781
HEU-SOL-THERM-025-012,1.00573,0.00011,1.00573,0.000107221,1.0002,0.0045,1.00552,0.004525,Cylinder,89.30,9.84,0.86,10.7,15211.0,0.0861
PU-MET-FAST-033,0.99605,0.00010,0.996049,9.65959e-05,0.9967,0.0026,0.99934,0.002608,Cylinder,0.24,16.34,83.43,99.76,1158400.0,385860.0
LEU-COMP-THERM-028-016,0.99832,0.00009,0.998318,9.15917e-05,1,0.0049,0.99832,0.004892,Lattice,91.83,4.88,3.30,8.17,95444.0,0.097466
HEU-MET-FAST-001,0.99979,0.00002,0.999795,1.69952e-05,1,0.001,0.99979,0.000999,Sphere,0.00,5.31,94.69,100.0,1458200.0,819350.0
U233-SOL-THERM-015-018,0.97491,0.00016,0.974908,0.000158455,1,0.0056,0.97491,0.005461,Sphere,54.47,42.25,3.29,45.53,55047.0,0.90183
HEU-MET-FAST-070-003,1.00429,0.00008,1.00429,8.09295e-05,1.0013,0.0013,1.00298,0.001304,Cylinder,2.20,44.37,53.43,97.8,442750.0,55150.0
HEU-SOL-THERM-006-011,1.00080,0.00011,1.0008,0.000109532,1,0.0088,1.0008,0.008807,Cylinder,73.08,24.57,2.35,26.92,41327.0,0.41581999999999997
MIX-COMP-FAST-005,0.98710,0.00007,0.987104,7.03254e-05,0.9913,0.0023,0.99576,0.002311,Cylinder,0.00,35.33,64.67,100.0,947770.0,177140.0
HEU-MET-FAST-066-009,1.00285,0.00010,1.00285,0.000103694,1.0027,0.0036,1.00014,0.003592,Sphere,0.22,27.88,71.90,99.78,989620.0,217810.0
HEU-MET-MIXED-020-002,1.00259,0.00012,1.00259,0.000116246,0.9991,0.0007,1.00349,0.000712,Cylinder,42.19,32.58,25.22,57.81,436820.0,52.642
HEU-MET-FAST-058-004,1.00202,0.00009,1.00202,9.17245e-05,1,0.0021,1.00202,0.002106,Sphere,0.00,10.59,89.41,100.0,1289500.0,615050.0
PU-SOL-THERM-032-001,0.99610,0.00012,0.996098,0.000124179,1,0.002,0.9961,0.001996,Cylinder,94.36,4.97,0.66,5.64,12701.0,0.08567
LEU-COMP-THERM-010-025,1.00174,0.00010,1.00174,0.000104769,1,0.0028,1.00174,0.002806,Lattice,78.92,11.24,9.84,21.08,289340.0,0.55806
PU-SOL-THERM-010-013,1.01618,0.00012,1.01618,0.000116863,1,0.0048,1.01618,0.004879,Sphere,96.69,2.94,0.37,3.31,6988.6,0.059643
HEU-MET-FAST-084-025,0.99810,0.00009,0.998103,8.81187e-05,0.9995,0.002,0.99859,0.002000,Cylinder,0.00,5.87,94.13,100.0,1394200.0,769500.0
LEU-COMP-THERM-080-007,0.99762,0.00012,0.997616,0.000118554,0.9993,0.001,0.99831,0.001006,Lattice,76.99,16.59,6.41,23.01,170780.0,0.46519
PU-SOL-THERM-007-008,0.99877,0.00013,0.998766,0.000127616,1,0.0047,0.99877,0.004695,Sphere,92.30,6.75,0.95,7.7,18178.0,0.1129
LEU-COMP-THERM-022-003,1.00723,0.00011,1.00723,0.00011159,1,0.0036,1.00723,0.003627,Lattice,88.00,9.17,2.82,12.0,74041.0,0.12572
PU-SOL-THERM-002-005,1.00918,0.00012,1.00918,0.000123841,1,0.0047,1.00918,0.004744,Sphere,94.59,4.78,0.63,5.41,11906.0,0.083397
HEU-SOL-THERM-006-001,0.98179,0.00015,0.981786,0.00014599,0.9973,0.005,0.98444,0.004937,Cylinder,80.98,17.15,1.87,19.02,33008.0,0.20550000000000002
U233-SOL-THERM-015-008,0.97350,0.00016,0.973499,0.000158698,1,0.0067,0.9735,0.006524,Sphere,48.58,47.39,4.03,51.42,67438.0,1.4719
HEU-MET-FAST-011,0.99887,0.00011,0.998868,0.000107095,0.9989,0.0015,0.99996,0.001505,Sphere,15.90,15.28,68.81,84.1,1083400.0,24119.0
LEU-COMP-THERM-028-006,1.00116,0.00010,1.00116,0.000101692,1.0001,0.0045,1.00105,0.004505,Lattice,83.34,10.92,5.73,16.66,161740.0,0.25709
LEU-SOL-THERM-004-004,1.00204,0.00008,1.00204,8.34489e-05,0.9999,0.001,1.00214,0.001005,Cylinder,96.71,2.70,0.60,3.29,15961.0,0.038477000000000004
PU-MET-FAST-023,0.99980,0.00009,0.999804,8.83195e-05,1,0.002,0.9998,0.002001,Sphere,0.00,2.87,97.13,100.0,1800200.0,1141900.0
LEU-COMP-THERM-009-027,0.99926,0.00010,0.999262,0.000103599,1,0.0021,0.99926,0.002101,Lattice,90.39,5.80,3.81,9.61,109720.0,0.1146
HEU-MET-FAST-041-006,1.00434,0.00010,1.00434,9.82398e-05,1.0006,0.0045,1.00373,0.004515,Sphere,0.86,15.45,83.69,99.14,1225200.0,372800.0
HEU-SOL-THERM-025-002,1.00055,0.00012,1.00055,0.000117981,1.0007,0.0025,0.99985,0.002500,Cylinder,96.16,3.54,0.31,3.84,5479.3,0.040164
PU-SOL-THERM-038-004,1.00159,0.00007,1.00159,6.84754e-05,1.0005,0.0013,1.00108,0.001302,Cylinder,98.37,1.45,0.18,1.63,3683.9,0.042696
LEU-COMP-THERM-010-004,0.99679,0.00010,0.996788,0.000102462,1,0.0021,0.99679,0.002095,Lattice,90.52,5.71,3.77,9.48,108670.0,0.11293
LEU-COMP-THERM-011-015,0.99641,0.00009,0.996412,9.10899e-05,1.001,0.0018,0.99541,0.001792,Lattice,88.78,6.01,5.21,11.22,154110.0,0.14252
HEU-MET-FAST-005-003,1.00041,0.00010,1.00041,0.000102807,0.9996,0.0036,1.00081,0.003605,Lattice,0.61,23.20,76.19,99.39,1034999.9999999999,237430.0
HEU-MET-FAST-007-021,0.99882,0.00010,0.998818,0.000102603,0.9956,0.0018,1.00323,0.001816,Rectangular,1.12,26.45,72.42,98.88,1161100.0,173250.0
HEU-SOL-THERM-028-009,0.99553,0.00014,0.995531,0.00013804,1,0.0049,0.99553,0.004880,Cylinder,84.52,13.99,1.48,15.48,26107.0,0.14429
HEU-SOL-THERM-042-004,1.00213,0.00005,1.00213,4.81622e-05,1,0.0034,1.00213,0.003407,Cylinder,98.35,1.53,0.12,1.65,2116.1,0.030752
HEU-MET-FAST-078-015,0.99662,0.00010,0.996625,0.000100884,0.9991,0.0018,0.99751,0.001799,Cylinder,10.19,14.31,75.50,89.81,1197600.0,72152.0
HEU-MET-FAST-079-004,1.00077,0.00009,1.00077,8.75502e-05,0.9996,0.0014,1.00117,0.001404,Cylinder,0.00,5.77,94.23,100.0,1426000.0,794030.0
PU-SOL-THERM-012-010,1.00418,0.00010,1.00418,0.000102596,1,0.0043,1.00418,0.004319,Rectangular,97.14,2.54,0.32,2.86,6244.6,0.052993
HEU-MET-FAST-084-004,0.99880,0.00009,0.998801,8.80669e-05,0.9994,0.002,0.99939,0.002001,Cylinder,0.00,6.31,93.69,100.0,1395700.0,762900.0
U233-SOL-THERM-012-006,1.00585,0.00014,1.00585,0.000137369,1,0.001,1.00585,0.001015,Sphere,85.70,13.53,0.76,14.3,13113.0,0.080142
U233-SOL-THERM-013-017,0.99663,0.00015,0.996629,0.000148819,0.9996,0.0052,0.99702,0.005188,Sphere,84.71,14.50,0.80,15.29,13801.0,0.085137
HEU-SOL-THERM-006-020,0.99884,0.00011,0.998841,0.000113609,1,0.0087,0.99884,0.008690,Cylinder,72.90,24.75,2.35,27.1,41192.0,0.42189
HEU-SOL-THERM-004-002,0.98140,0.00013,0.981399,0.000129184,1,0.0071,0.9814,0.006969,Sphere,44.71,51.22,4.07,55.29,56025.0,5.5932
U233-SOL-THERM-015-029,0.99544,0.00015,0.995443,0.000149203,1,0.0051,0.99544,0.005078,Sphere,78.54,20.37,1.09,21.46,18037.0,0.1353
HEU-MET-FAST-030,1.00189,0.00010,1.00189,9.95194e-05,1,0.0009,1.00189,0.000907,Cylinder,0.08,33.57,66.35,99.92,1057200.0,202160.0
LEU-COMP-THERM-039-002,0.99807,0.00012,0.998073,0.000115316,1,0.0014,0.99807,0.001402,Lattice,84.52,10.22,5.26,15.48,147460.0,0.21597
HEU-SOL-THERM-049-010,0.98880,0.00015,0.9888,0.000146613,1.0012,0.0024,0.98761,0.002371,Cylinder,73.23,23.95,2.82,26.77,49820.0,0.44084
U233-SOL-THERM-001-001,1.00129,0.00008,1.00129,7.96889e-05,1.0005,0.0031,1.00078,0.003101,Sphere,94.76,5.03,0.22,5.24,3771.0,0.039182
HEU-SOL-THERM-027-001,0.99603,0.00014,0.996029,0.000144704,1,0.0046,0.99603,0.004584,Cylinder,90.84,8.35,0.81,9.16,14503.0,0.073327
PU-MET-FAST-045-001,1.00137,0.00009,1.00137,9.16511e-05,1,0.0034,1.00137,0.003405,Cylinder,0.20,5.08,94.72,99.8,1595700.0,845330.0
LEU-COMP-THERM-009-006,0.99910,0.00010,0.999105,0.000103474,1,0.0021,0.9991,0.002100,Lattice,90.33,5.84,3.83,9.67,110230.0,0.1154
PU-MET-FAST-002,1.00013,0.00008,1.00013,8.35536e-05,1,0.002,1.00013,0.002002,Sphere,0.00,2.08,97.92,100.0,1920300.0,1265300.0
HEU-MET-FAST-043-005,0.99832,0.00009,0.998325,8.77482e-05,0.9995,0.0015,0.99881,0.001501,Cylinder,0.00,5.60,94.40,100.0,1413900.0,790990.0
MIX-MET-FAST-002-003,1.00533,0.00010,1.00533,9.51274e-05,1,0.0048,1.00533,0.004826,Sphere,0.00,7.87,92.13,100.0,1623400.0,829300.0
PU-SOL-THERM-006-003,1.00150,0.00011,1.0015,0.000106892,1,0.0035,1.0015,0.003506,Sphere,97.22,2.48,0.30,2.78,5734.900000000001,0.054307
U233-SOL-INTER-001-015,0.98045,0.00015,0.980448,0.00015263,1,0.0075,0.98045,0.007354,Sphere,33.59,60.18,6.22,66.41,101260.0,5.4974
PU-SOL-THERM-010-009,1.01489,0.00012,1.01489,0.000124463,1,0.0048,1.01489,0.004873,Sphere,94.88,4.52,0.60,5.12,11344.0,0.079836
LEU-COMP-THERM-035-002,0.99899,0.00010,0.998986,0.000102312,1,0.0019,0.99899,0.001900,Lattice,85.63,8.03,6.33,14.37,184950.0,0.21408
HEU-MET-FAST-033-002,0.99745,0.00012,0.997448,0.00011839,0.9991,0.0014,0.99834,0.001403,Cylinder,18.52,40.43,41.06,81.48,682180.0,1851.4
LEU-COMP-THERM-079-001,0.99805,0.00011,0.998052,0.000112279,0.9999,0.0016,0.99814,0.001601,Lattice,82.19,11.44,6.37,17.81,179220.0,0.30054000000000003
LEU-COMP-THERM-078-010,0.99519,0.00012,0.995186,0.00011578,0.9969,0.001,0.99828,0.001008,Lattice,80.78,13.84,5.38,19.22,144760.0,0.30348
LEU-COMP-THERM-017-010,0.99807,0.00009,0.998071,9.1589e-05,1,0.0031,0.99807,0.003095,Lattice,91.10,4.82,4.08,8.9,121410.0,0.10218
HEU-MET-FAST-010-001,0.99840,0.00009,0.998395,8.95307e-05,0.9992,0.0015,0.99919,0.001502,Sphere,0.00,9.32,90.68,100.0,1336500.0,654380.0
PU-MET-FAST-016-005,1.00444,0.00011,1.00444,0.000108765,1,0.0034,1.00444,0.003416,Cylinder (array),24.73,11.58,63.69,75.27,1241300.0,7370.599999999999
LEU-COMP-THERM-005-006,1.00570,0.00011,1.0057,0.000111109,1,0.0042,1.0057,0.004225,Lattice,73.57,17.52,8.91,26.43,245660.0,0.8061900000000001
HEU-SOL-THERM-038-006,0.99666,0.00014,0.996656,0.000135629,1,0.0025,0.99666,0.002495,Cylinder,77.21,20.48,2.31,22.79,39949.0,0.30011
HEU-MET-FAST-007-042,1.00282,0.00012,1.00282,0.000119275,1.0016,0.0009,1.00121,0.000907,Rectangular,28.63,41.56,29.81,71.37,506140.00000000006,288.46
HEU-MET-FAST-003-006,1.00149,0.00009,1.00149,9.2049e-05,1,0.005,1.00149,0.005008,Sphere,0.00,9.00,91.00,100.0,1504800.0,738180.0
PU-MET-FAST-039,0.99224,0.00009,0.992237,8.52501e-05,1,0.0022,0.99224,0.002184,Sphere,0.00,2.46,97.54,100.0,1805700.0,1156300.0
HEU-SOL-THERM-025-018,0.99875,0.00011,0.998746,0.000108879,1,0.0061,0.99875,0.006093,Cylinder,82.80,15.73,1.47,17.2,25925.0,0.1565
LEU-COMP-THERM-060-003,1.00005,0.00009,1.00005,9.13919e-05,1.0001,0,0.99995,9.138276,Lattice,91.15,5.06,3.79,8.85,107650.0,0.10283
U233-SOL-THERM-015-012,0.99429,0.00015,0.994286,0.000151845,1,0.0069,0.99429,0.006862,Sphere,56.07,41.09,2.84,43.93,46105.0,0.77004
U233-SOL-THERM-016-021,1.00965,0.00016,1.00965,0.00016078,1,0.0028,1.00965,0.002831,Cylinder,78.01,20.74,1.26,21.99,21779.0,0.14313
HEU-MET-FAST-066-003,1.00444,0.00009,1.00444,9.41166e-05,1.0023,0.0026,1.00213,0.002601,Sphere,0.00,14.06,85.93,100.0,1216400.0,517740.0
HEU-SOL-THERM-050-008,0.99815,0.00015,0.99815,0.000148964,0.9975,0.0084,1.00065,0.008427,Cylinder,68.76,27.77,3.47,31.24,60903.0,0.67777
LEU-COMP-THERM-006-014,0.99964,0.00010,0.999636,9.70913e-05,1,0.002,0.99964,0.002001,Lattice,90.30,5.19,4.51,9.7,133440.0,0.1177
LEU-COMP-THERM-007-005,0.99718,0.00011,0.997175,0.000114138,1,0.0014,0.99718,0.001400,Lattice,82.62,11.53,5.85,17.38,163070.0,0.26949
HEU-SOL-THERM-038-027,0.99721,0.00014,0.997208,0.000141259,1,0.0032,0.99721,0.003194,Cylinder,74.63,22.72,2.64,25.37,47771.0,0.38147
HEU-SOL-THERM-028-013,0.99607,0.00014,0.996075,0.000138852,1,0.0058,0.99607,0.005778,Cylinder,84.23,14.26,1.51,15.77,26664.0,0.14839
PU-SOL-THERM-034-004,1.00240,0.00011,1.0024,0.000112735,1,0.0039,1.0024,0.003910,Cylinder,87.78,10.79,1.43,12.22,27522.0,0.22406
PU-MET-FAST-040,0.99665,0.00009,0.996649,8.84515e-05,1,0.0038,0.99665,0.003788,Sphere,0.00,2.55,97.45,100.0,1794700.0,1145200.0
HEU-MET-FAST-051-009,0.99483,0.00009,0.994827,8.7583e-05,0.9982,0.0002,0.99662,0.000218,Cylinder,0.00,5.11,94.89,100.0,1470200.0,831380.0
MIX-MET-FAST-007-014,1.00796,0.00010,1.00796,0.000101891,1,0.0032,1.00796,0.003227,Sphere,2.07,14.89,83.04,97.93,1466400.0,330130.0
PU-MET-FAST-018,0.99933,0.00009,0.999333,9.05689e-05,1,0.003,0.99933,0.002999,Sphere,0.00,6.62,93.37,100.0,1666700.0,908220.0
HEU-MET-FAST-077-007,1.00070,0.00010,1.0007,9.51647e-05,0.9994,0.0056,1.00130,0.005611,Sphere,0.01,14.48,85.51,99.99,1212900.0,497090.0
LEU-SOL-THERM-021-002,0.99827,0.00008,0.998267,8.18287e-05,0.9985,0.001,0.99976,0.001004,Cylinder,97.05,2.42,0.54,2.95,14465.0,0.036803
HEU-MET-FAST-073,1.00811,0.00010,1.00811,9.50382e-05,1.0004,0.0016,1.00770,0.001614,Cylinder,0.00,16.28,83.72,100.0,964100.0,415780.0
HEU-MET-FAST-077-006,0.99965,0.00010,0.999649,0.000104075,0.9996,0.0033,1.00005,0.003303,Sphere,1.44,23.57,74.99,98.56,1061000.0,200320.0
HEU-MET-FAST-064-001,0.99535,0.00009,0.995347,9.15414e-05,0.9996,0.0008,0.99574,0.000802,Cylinder,0.00,6.18,93.82,100.0,1352700.0,747060.0
U233-SOL-THERM-016-001,1.00392,0.00016,1.00392,0.000163656,0.9987,0.0037,1.00522,0.003727,Cylinder,68.94,29.06,2.00,31.06,34601.0,0.29036
LEU-SOL-THERM-021-003,0.99742,0.00008,0.997417,7.68716e-05,0.9989,0.0011,0.99851,0.001102,Cylinder,97.27,2.24,0.49,2.73,13362.0,0.035783999999999996
PU-MET-FAST-041,1.00608,0.00010,1.00608,9.90991e-05,1,0.0016,1.00608,0.001612,Sphere,0.00,5.40,94.60,100.0,1935700.0,1105000.0
MIX-MET-FAST-007-015,1.00785,0.00010,1.00785,9.87259e-05,1,0.0032,1.00785,0.003226,Sphere,0.88,14.07,85.05,99.12,1489800.0,445520.0
PU-MET-FAST-019,1.00096,0.00009,1.00096,9.37965e-05,0.9992,0.0015,1.00176,0.001506,Sphere,0.05,8.90,91.05,99.95,1621700.0,771570.0
LEU-COMP-THERM-007-004,0.99795,0.00009,0.997954,8.86032e-05,1,0.0008,0.99795,0.000803,Lattice,94.87,3.07,2.06,5.13,59939.0,0.061918
LEU-COMP-THERM-006-015,0.99965,0.00010,0.999654,9.8557e-05,1,0.002,0.99965,0.002001,Lattice,90.15,5.25,4.60,9.85,136150.0,0.12038
HEU-SOL-THERM-038-026,0.99740,0.00014,0.997397,0.0001422,1,0.0032,0.9974,0.003194,Cylinder,74.77,22.75,2.48,25.23,42531.0,0.37133
HEU-SOL-THERM-028-012,0.99412,0.00013,0.99412,0.000132617,1,0.0046,0.99412,0.004574,Cylinder,84.21,14.27,1.52,15.79,26613.0,0.14843
PU-SOL-THERM-034-005,0.99985,0.00011,0.99985,0.000106996,1,0.004,0.99985,0.004000,Cylinder,87.11,11.40,1.49,12.89,28726.0,0.24999
HEU-MET-MIXED-016-002,1.00275,0.00012,1.00275,0.00011972,0.9995,0.0007,1.00325,0.000712,Cylinder,40.49,33.68,25.83,59.51,446720.0,63.711
HEU-SOL-THERM-050-009,0.99705,0.00014,0.997052,0.000141825,0.9966,0.0082,1.00045,0.008232,Cylinder,55.92,38.54,5.54,44.08,96794.0,2.3023
PU-SOL-THERM-004-001,1.00417,0.00011,1.00417,0.000110126,1,0.0047,1.00417,0.004720,Sphere,97.40,2.33,0.28,2.6,5288.3,0.052487
U233-SOL-THERM-015-013,0.99194,0.00015,0.991942,0.000154068,1,0.0069,0.99194,0.006846,Sphere,55.48,41.58,2.94,44.52,48099.0,0.81037
LEU-COMP-THERM-060-002,0.99758,0.00009,0.997577,9.14912e-05,0.9977,0.0001,0.99987,0.000135,Lattice,88.94,6.63,4.43,11.06,122330.0,0.15299
HEU-SOL-THERM-011-001,1.00465,0.00012,1.00465,0.00011607,1,0.0023,1.00465,0.002313,Sphere,96.33,3.37,0.30,3.67,5254.9,0.039483
HEU-MET-FAST-066-002,1.00176,0.00010,1.00176,9.94074e-05,1.0023,0.0029,0.99946,0.002893,Sphere,0.05,17.60,82.35,99.95,1159700.0,415000.0
HEU-MET-FAST-052,1.00513,0.00010,1.00513,0.000100971,0.9993,0.0011,1.00583,0.001111,Cylinder,0.20,39.70,60.11,99.8,913770.0,129090.00000000001
HEU-MET-FAST-009-002,0.99654,0.00009,0.996539,8.97499e-05,0.9992,0.0015,0.99733,0.001499,Sphere,0.00,7.87,92.13,100.0,1333700.0,694310.0
LEU-COMP-THERM-017-011,0.99845,0.00009,0.998453,9.13606e-05,1,0.0031,0.99845,0.003096,Lattice,91.26,4.69,4.04,8.74,120420.0,0.10032
LEU-COMP-THERM-005-007,1.00132,0.00011,1.00132,0.000109981,1,0.0043,1.00132,0.004307,Lattice,71.33,19.23,9.45,28.67,260290.00000000003,1.0351000000000001
PU-MET-FAST-016-004,1.00492,0.00011,1.00492,0.000111912,1,0.003,1.00492,0.003016,Cylinder (array),24.61,11.62,63.77,75.39,1242600.0,7493.900000000001
U233-MET-FAST-002-002,1.00031,0.00008,1.00031,8.47421e-05,1,0.0011,1.00031,0.001103,Sphere,0.00,3.37,96.63,100.0,1667200.0,1023800.0
HEU-SOL-THERM-038-007,0.99764,0.00014,0.997641,0.000141093,1,0.0032,0.99764,0.003195,Cylinder,75.59,21.99,2.42,24.41,41486.0,0.34551
HEU-MET-FAST-007-043,1.00037,0.00012,1.00037,0.000124904,0.9998,0.0008,1.00057,0.000810,Rectangular,38.58,43.74,17.68,61.42,306760.0,34.146
HEU-MET-FAST-003-007,1.00202,0.00009,1.00202,9.3824e-05,1,0.005,1.00202,0.005010,Sphere,0.00,9.78,90.22,100.0,1499600.0,719900.0
PU-SOL-THERM-006-002,1.00198,0.00011,1.00198,0.000107396,1,0.0035,1.00198,0.003508,Sphere,97.39,2.33,0.28,2.61,5342.099999999999,0.052471000000000004
U233-SOL-INTER-001-014,0.99176,0.00015,0.991756,0.000148642,1,0.0052,0.99176,0.005159,Sphere,45.76,48.77,5.48,54.24,90571.0,2.2946999999999997
PU-SOL-THERM-010-008,1.00382,0.00012,1.00382,0.000115058,1,0.0048,1.00382,0.004819,Sphere,96.40,3.21,0.40,3.6,7504.6,0.062948
HEU-MET-INTER-006-001,0.99284,0.00011,0.992841,0.000110084,0.9977,0.0008,0.99512,0.000805,Cylinder,1.12,72.53,26.35,98.88,334380.0,4928.2
LEU-COMP-THERM-035-003,0.99511,0.00010,0.995107,0.000101938,1,0.0022,0.99511,0.002191,Lattice,85.69,8.05,6.26,14.31,183240.0,0.2122
LEU-COMP-THERM-078-011,0.99799,0.00012,0.997991,0.000118319,0.9994,0.001,0.99858,0.001006,Lattice,80.77,13.85,5.38,19.23,144770.0,0.30396999999999996
LEU-COMP-THERM-009-007,0.99990,0.00010,0.999898,0.000104282,1,0.0021,0.9999,0.002102,Lattice,90.25,5.90,3.84,9.75,110790.0,0.11635000000000001
