File Name,k-eff_o,std_o,k-eff__m,std_m,k-eff_bench,std_bench,k_normalized,std_normalized,geometry,therm fiss,int fiss,fast fiss, above therm fiss, Avg E, Avg leth causing fiss
LEU-COMP-THERM-010-023,1.01433,0.00011,1.01433,0.000108562,1,0.0028,1.01433,0.002842,Lattice,83.23,10.80,5.97,16.77,166830.0,0.26665999999999995
LEU-COMP-THERM-001-006,1.00805,0.00009,1.00805,8.94695e-05,0.9998,0.0031,1.00825,0.003127,Lattice,91.64,4.47,3.89,8.36,115610.0,0.096326
MIX-MET-FAST-007-002,1.00879,0.00011,1.00879,0.000111559,1,0.0023,1.00879,0.002322,Sphere,7.52,18.58,73.90,92.48,1245600.0,93154.0
LEU-COMP-THERM-022-005,1.00779,0.00010,1.00779,0.000104327,1,0.0038,1.00779,0.003831,Lattice,93.32,5.02,1.66,6.68,44138.0,0.06947400000000001
U233-SOL-INTER-001-009,0.97853,0.00016,0.978534,0.000156628,1,0.0068,0.97853,0.006655,Sphere,31.92,60.62,7.46,68.08,124400.0,7.4253
LEU-COMP-THERM-080-001,1.01052,0.00012,1.01052,0.000118454,0.9976,0.001,1.01295,0.001022,Lattice,76.88,16.84,6.28,23.12,165670.0,0.4657
U233-SOL-THERM-009-001,0.99504,0.00006,0.995044,6.4307e-05,0.9966,0.0044,0.99843,0.004408,Cylinder,95.27,4.54,0.19,4.73,3330.7,0.037655
IEU-MET-FAST-009,1.01296,0.00011,1.01296,0.00010695,1,0.0053,1.01296,0.005369,Sphere,17.61,19.46,62.93,82.39,935960.0,12627.0
HEU-MET-FAST-084-008,1.00897,0.00009,1.00897,9.1491e-05,0.9994,0.0034,1.00957,0.003435,Cylinder,0.00,5.56,94.44,100.0,1345200.0,743930.0
HEU-MET-FAST-092-002,1.00379,0.00009,1.00379,8.92555e-05,0.9989,0.0013,1.00489,0.001310,Cylinder,0.00,5.20,94.80,100.0,1391400.0,781150.0
PU-SOL-THERM-005-007,0.99808,0.00012,0.998077,0.000117548,1,0.0047,0.99808,0.004692,Sphere,95.86,3.69,0.46,4.14,8651.8,0.068441
HEU-SOL-THERM-038-020,0.99788,0.00014,0.997878,0.000140977,1,0.0032,0.99788,0.003196,Cylinder,74.74,22.81,2.45,25.26,41491.0,0.37351
HEU-SOL-THERM-028-014,0.99479,0.00013,0.994794,0.000134929,1,0.0046,0.99479,0.004578,Cylinder,84.02,14.45,1.53,15.98,26868.0,0.15117
HEU-MET-FAST-078-041,0.99762,0.00009,0.997619,8.83132e-05,0.9992,0.0025,0.99841,0.002499,Cylinder,0.00,4.60,95.40,100.0,1472100.0,845120.0
PU-SOL-THERM-034-012,0.99627,0.00011,0.996272,0.000112127,1,0.0042,0.99627,0.004185,Cylinder,63.03,31.74,5.23,36.97,98598.0,2.097
PU-MET-FAST-045-005,1.00317,0.00009,1.00317,9.12409e-05,1,0.0036,1.00317,0.003612,Cylinder,0.14,4.49,95.37,99.86,1684900.0,933490.0
LEU-COMP-THERM-009-021,1.00658,0.00010,1.00658,0.000104781,1,0.0021,1.00658,0.002116,Lattice,90.39,5.87,3.73,9.61,106810.0,0.11445999999999999
HEU-SOL-THERM-019-001,0.99823,0.00014,0.998227,0.000137146,1,0.0041,0.99823,0.004095,Cylinder,77.04,20.60,2.36,22.96,41006.0,0.30791
HEU-MET-FAST-022,0.99811,0.00009,0.99811,8.63543e-05,1,0.0019,0.99811,0.001898,Sphere,0.00,5.33,94.67,100.0,1392200.0,778640.0
MIX-MET-FAST-007-023,1.00353,0.00009,1.00353,8.82965e-05,1,0.0028,1.00353,0.002811,Sphere,0.00,4.14,95.86,100.0,1712400.0,1023600.0000000001
LEU-COMP-THERM-010-002,1.01252,0.00011,1.01252,0.000105476,1,0.0021,1.01252,0.002128,Lattice,90.16,6.12,3.72,9.84,105490.0,0.11668999999999999
LEU-COMP-THERM-006-008,1.01397,0.00010,1.01397,0.000104158,1,0.002,1.01397,0.002030,Lattice,86.09,7.82,6.09,13.91,176290.0,0.20196
U233-SOL-INTER-001-028,0.98284,0.00016,0.982838,0.000157071,1,0.0061,0.98284,0.005997,Sphere,41.87,53.29,4.83,58.13,79385.0,2.5738
LEU-COMP-THERM-039-004,1.00731,0.00011,1.00731,0.000110802,1,0.0014,1.00731,0.001414,Lattice,85.81,9.44,4.75,14.19,132560.0,0.18489999999999998
HEU-MET-FAST-090-001,1.00667,0.00011,1.00667,0.000112593,0.9994,0.0007,1.00727,0.000714,Cylinder,21.33,20.01,58.67,78.67,859050.0,6212.0
U233-SOL-THERM-013-011,1.00323,0.00016,1.00323,0.000162633,0.9992,0.0054,1.00403,0.005428,Sphere,77.35,21.35,1.30,22.65,22450.0,0.15048
HEU-SOL-THERM-038-001,0.99617,0.00014,0.996174,0.00014085,1,0.0025,0.99617,0.002494,Cylinder,74.66,22.85,2.49,25.34,42193.0,0.37808
LEU-COMP-THERM-008-011,1.01658,0.00009,1.01658,9.4631e-05,1.0007,0.0012,1.01586,0.001221,Lattice,84.13,9.40,6.47,15.87,189500.0,0.24932
HEU-MET-FAST-003-010,1.00604,0.00009,1.00604,9.01338e-05,1,0.005,1.00604,0.005031,Sphere,0.00,13.05,86.95,100.0,1180300.0,533450.0
HEU-SOL-THERM-027-006,0.99314,0.00014,0.993135,0.000144884,1,0.0043,0.99314,0.004272,Cylinder,90.70,8.49,0.80,9.3,14219.0,0.07481299999999999
PU-SOL-THERM-018-003,1.00497,0.00012,1.00497,0.000120398,1,0.0032,1.00497,0.003218,Cylinder,91.57,7.31,1.12,8.43,23076.0,0.10902
LEU-COMP-THERM-079-007,1.00477,0.00010,1.00477,0.000104873,1.0003,0.0008,1.00446,0.000810,Lattice,90.80,5.61,3.59,9.2,102630.0,0.10885
IEU-MET-FAST-013,1.00278,0.00007,1.00278,7.40253e-05,0.9941,0.0023,1.00873,0.002335,Cylinder,0.00,22.33,77.67,100.0,1045299.9999999999,363790.0
U233-SOL-INTER-001-013,0.98161,0.00015,0.981612,0.000153992,1,0.0071,0.98161,0.006971,Sphere,34.28,59.72,6.01,65.72,97163.0,5.1212
PU-SOL-THERM-028-007,1.00274,0.00012,1.00274,0.000119166,1,0.0012,1.00274,0.001209,Cylinder,93.48,5.75,0.77,6.52,14623.0,0.096245
HEU-SOL-THERM-001-008,1.00014,0.00015,1.00014,0.000146755,0.9998,0.0038,1.00034,0.003804,Cylinder,89.92,9.20,0.89,10.08,15550.0,0.08168500000000001
HEU-SOL-THERM-004-005,0.98375,0.00014,0.983747,0.000139454,1,0.0104,0.98375,0.010231,Sphere,72.21,26.74,1.05,27.79,14297.0,0.42226
HEU-MET-FAST-019,1.00742,0.00009,1.00742,8.78597e-05,1,0.0028,1.00742,0.002822,Sphere,0.00,6.28,93.72,100.0,1369300.0,748440.0
MIX-MET-FAST-007-018,1.00795,0.00009,1.00795,9.08943e-05,1,0.003,1.00795,0.003025,Sphere,0.00,4.57,95.43,100.0,1625100.0,947460.0
HEU-SOL-THERM-006-027,0.98349,0.00014,0.983489,0.00014146,0.9973,0.005,0.98615,0.004946,Cylinder,81.02,17.17,1.81,18.98,31354.0,0.205
HEU-SOL-THERM-049-017,0.99988,0.00013,0.999878,0.000128766,1.0012,0.0021,0.99868,0.002098,Cylinder,66.80,29.94,3.27,33.2,57153.0,0.7427900000000001
PU-SOL-THERM-034-008,0.99648,0.00012,0.99648,0.000115978,1,0.0055,0.99648,0.005481,Cylinder,66.18,28.93,4.88,33.82,91975.0,1.5314
HEU-MET-FAST-007-037,1.00481,0.00011,1.00481,0.000114271,0.9988,0.0008,1.00601,0.000813,Rectangular,22.95,34.51,42.55,77.05,696780.0,1688.2
PU-SOL-THERM-022-002,0.99720,0.00013,0.997199,0.000127475,1,0.0016,0.9972,0.001600,Cylinder,90.80,8.09,1.11,9.2,21655.0,0.12942
HEU-SOL-THERM-042-003,1.00137,0.00005,1.00137,5.22044e-05,0.9994,0.0028,1.00197,0.002807,Cylinder,98.29,1.59,0.12,1.71,2131.3,0.031289000000000004
HEU-MET-FAST-078-003,0.99700,0.00010,0.996997,9.65422e-05,0.9994,0.0022,0.99759,0.002198,Cylinder,2.79,11.49,85.72,97.21,1331000.0,316880.0
HEU-MET-FAST-084-012,0.99763,0.00009,0.997626,8.68518e-05,0.9994,0.002,0.99822,0.001999,Cylinder,0.00,5.37,94.63,100.0,1424200.0,803750.0
HEU-MET-FAST-085-003,0.99736,0.00009,0.997357,8.93683e-05,0.9995,0.0046,0.99785,0.004593,Sphere,0.00,6.35,93.65,100.0,1336600.0,729010.0
PU-SOL-THERM-012-006,1.00184,0.00013,1.00184,0.000126335,1,0.0007,1.00184,0.000712,Rectangular,90.71,8.16,1.14,9.29,22369.0,0.1311
PU-MET-FAST-015,1.00092,0.00009,1.00092,9.02693e-05,1.0041,0.0026,0.99683,0.002582,Cylinder,0.00,4.45,95.54,100.0,1616700.0,948050.0
U233-SOL-THERM-016-027,1.00205,0.00015,1.00205,0.000146777,0.9988,0.0037,1.00325,0.003719,Cylinder,85.40,13.84,0.75,14.6,13073.0,0.080724
PU-SOL-THERM-001-001,0.99989,0.00013,0.999887,0.00012826,1,0.005,0.99989,0.005001,Sphere,94.18,5.13,0.68,5.82,13082.0,0.087048
U233-SOL-THERM-015-014,0.99789,0.00015,0.997892,0.000146261,1,0.0036,0.99789,0.003595,Sphere,63.70,33.62,2.67,36.3,44876.0,0.46469
LEU-COMP-THERM-060-005,1.01186,0.00009,1.01186,9.48052e-05,1.0017,0,1.01014,9.464430,Lattice,90.62,5.70,3.68,9.38,102850.0,0.10907
U233-SOL-INTER-001-032,0.97471,0.00016,0.974707,0.000161224,1,0.0053,0.97471,0.005168,Sphere,41.25,53.50,5.25,58.75,88542.0,2.8261
LEU-SOL-THERM-004-003,0.99251,0.00009,0.992512,8.72878e-05,0.9999,0.0009,0.99260,0.000897,Cylinder,96.57,2.81,0.62,3.43,16362.000000000002,0.038019
HEU-MET-FAST-063-002,1.00173,0.00009,1.00173,8.91376e-05,0.9988,0.0047,1.00293,0.004720,Cylinder,0.00,9.28,90.72,100.0,1343000.0,662220.0
PU-SOL-THERM-009-03a,1.01381,0.00006,1.01381,5.5291e-05,1.0003,0.0033,1.01350,0.003344,Sphere,98.62,1.24,0.13,1.38,2595.4,0.040899
HEU-SOL-THERM-025-005,1.00500,0.00013,1.005,0.000128047,1.0013,0.003,1.00369,0.003009,Cylinder,94.56,5.01,0.44,5.44,7695.2,0.048803
HEU-SOL-THERM-006-006,1.00086,0.00011,1.00086,0.000113663,1,0.0087,1.00086,0.008708,Cylinder,72.92,24.75,2.33,27.08,40731.0,0.42399
LEU-COMP-THERM-007-003,1.00279,0.00010,1.00279,9.94377e-05,1,0.0007,1.00279,0.000708,Lattice,93.60,4.00,2.40,6.4,68799.0,0.07232
LEU-COMP-THERM-006-012,1.01076,0.00010,1.01076,0.000103925,1,0.002,1.01076,0.002024,Lattice,88.62,6.23,5.15,11.38,150320.0,0.14685
HEU-MET-FAST-060,1.00399,0.00008,1.00399,7.85756e-05,0.9955,0.0024,1.00852,0.002432,Cylinder,0.00,27.20,72.80,100.0,538080.0,226650.0
PU-MET-FAST-016-001,1.01942,0.00011,1.01942,0.00011189,0.9974,0.0042,1.02207,0.004305,Cylinder (array),22.05,12.32,65.62,77.95,1275200.0,10879.0
LEU-COMP-THERM-010-018,1.01458,0.00011,1.01458,0.000111183,1,0.0028,1.01458,0.002842,Lattice,82.96,11.05,5.99,17.04,167280.0,0.27379000000000003
LEU-COMP-THERM-011-009,1.01129,0.00010,1.01129,9.75177e-05,1.0009,0.0032,1.01038,0.003231,Lattice,86.09,7.96,5.95,13.91,173800.0,0.19788
PU-SOL-THERM-032-017,0.99836,0.00011,0.99836,0.000106401,1,0.002,0.99836,0.001999,Cylinder,96.73,2.91,0.36,3.27,6984.599999999999,0.058505
HEU-MET-FAST-007-016,0.99907,0.00012,0.999074,0.000118198,0.9969,0.0012,1.00217,0.001212,Rectangular,17.06,41.39,41.55,82.94,698710.0,2221.7000000000003
PU-SOL-THERM-003-002,0.99626,0.00012,0.996255,0.000115684,1,0.0047,0.99626,0.004683,Sphere,96.74,2.91,0.35,3.26,6708.900000000001,0.058942
U233-SOL-THERM-016-006,0.99427,0.00016,0.994273,0.000162028,0.9993,0.0034,0.99496,0.003389,Cylinder,68.95,29.06,2.00,31.05,34496.0,0.29025
HEU-MET-FAST-025-004,1.00611,0.00009,1.00611,8.83044e-05,0.9995,0.0016,1.00661,0.001613,Cylinder,0.00,5.32,94.68,100.0,1395500.0,782120.0
U233-SOL-THERM-005-001,1.00014,0.00013,1.00014,0.000127893,1,0.004,1.00014,0.004002,Sphere,89.00,10.45,0.55,11.0,9342.400000000001,0.061712
HEU-MET-MIXED-017,0.99327,0.00011,0.993273,0.000114584,1,0.0008,0.99327,0.000802,Cylinder,32.61,38.79,28.60,67.39,481470.0,162.43
PU-SOL-THERM-010-005,1.00444,0.00012,1.00444,0.000121901,1,0.0048,1.00444,0.004822,Sphere,95.78,3.75,0.47,4.22,8958.1,0.069206
U233-SOL-THERM-016-007,0.99523,0.00016,0.995227,0.000164919,1.0008,0.0034,0.99443,0.003382,Cylinder,68.94,29.06,2.00,31.06,34369.0,0.29022000000000003
PU-SOL-THERM-003-003,0.99884,0.00011,0.998838,0.000114463,1,0.0047,0.99884,0.004695,Sphere,96.51,3.11,0.38,3.49,7326.400000000001,0.06125800000000001
HEU-MET-FAST-025-005,1.00656,0.00009,1.00656,8.73168e-05,0.9991,0.0016,1.00746,0.001615,Cylinder,0.00,5.37,94.63,100.0,1393000.0,779150.0
HEU-MET-FAST-078-023,0.99896,0.00009,0.998956,9.24784e-05,0.9992,0.0022,0.99975,0.002203,Cylinder,0.00,5.27,94.73,100.0,1431300.0,806370.0
PU-SOL-THERM-010-004,1.00658,0.00013,1.00658,0.000126138,1,0.0048,1.00658,0.004833,Sphere,95.30,4.17,0.53,4.7,10098.0,0.074604
PU-MET-FAST-035,0.99776,0.00009,0.997757,8.59972e-05,1,0.0016,0.99776,0.001598,Sphere,0.00,2.44,97.56,100.0,1831300.0,1182900.0
HEU-MET-FAST-036-002,1.00227,0.00011,1.00227,0.000105094,0.9993,0.0013,1.00297,0.001309,Cylinder,10.80,27.78,61.42,89.2,1018899.9999999999,22686.0
HEU-MET-FAST-059-002,0.99397,0.00009,0.99397,8.78407e-05,0.9952,0.0016,0.99876,0.001608,Cylinder,0.03,6.77,93.20,99.97,1413900.0,741290.0
PU-SOL-THERM-032-016,0.99830,0.00011,0.998297,0.000106333,1,0.002,0.9983,0.001999,Cylinder,96.58,3.04,0.38,3.42,7343.1,0.060115999999999996
HEU-MET-FAST-007-017,0.99855,0.00012,0.998547,0.000123842,0.9953,0.0012,1.00326,0.001215,Rectangular,25.32,45.93,28.75,74.68,493120.0,299.83
HEU-SOL-THERM-006-007,1.00267,0.00011,1.00267,0.000112277,1,0.0088,1.00267,0.008824,Cylinder,72.63,25.01,2.36,27.37,41180.0,0.43510000000000004
HEU-MET-FAST-061,1.00760,0.00010,1.0076,9.7874e-05,0.9998,0.0025,1.00780,0.002521,Cylinder,0.25,21.48,78.27,99.75,920230.0,275890.0
LEU-COMP-THERM-006-013,1.01064,0.00010,1.01064,0.000102086,1,0.002,1.01064,0.002023,Lattice,88.45,6.31,5.24,11.55,152690.0,0.15013
LEU-COMP-THERM-007-002,1.00688,0.00011,1.00688,0.000108799,1,0.0008,1.00688,0.000812,Lattice,90.08,6.46,3.46,9.92,97929.0,0.11055
LEU-COMP-THERM-010-019,1.01373,0.00011,1.01373,0.000110737,1,0.0028,1.01373,0.002840,Lattice,83.20,10.83,5.98,16.8,167110.0,0.26761
LEU-COMP-THERM-024-001,1.01750,0.00011,1.0175,0.000110969,1,0.0054,1.0175,0.005495,Lattice,68.70,24.32,6.98,31.3,169830.0,0.97972
LEU-SOL-THERM-004-002,1.00519,0.00009,1.00519,9.13145e-05,0.9999,0.0009,1.00529,0.000909,Cylinder,96.31,3.03,0.66,3.69,17346.0,0.040799
U233-SOL-INTER-001-033,0.99290,0.00016,0.992904,0.000160021,1,0.0046,0.9929,0.004570,Sphere,45.17,49.97,4.86,54.83,83312.0,2.0939
HEU-SOL-THERM-025-004,1.00329,0.00012,1.00329,0.000116164,1.0003,0.0027,1.00298,0.002709,Cylinder,95.95,3.74,0.32,4.05,5548.8,0.041501
HEU-MET-FAST-034-001,0.99739,0.00011,0.997387,0.000111731,0.999,0.0012,0.99838,0.001204,Cylinder,10.30,34.26,55.44,89.7,893970.0,13474.0
HEU-MET-FAST-085-002,0.99807,0.00009,0.998068,8.96009e-05,0.9997,0.0031,0.99836,0.003097,Sphere,0.00,6.82,93.18,100.0,1272900.0,683200.0
PU-SOL-THERM-012-007,1.00011,0.00012,1.00011,0.000124851,1,0.0013,1.00011,0.001306,Rectangular,92.48,6.62,0.90,7.52,17799.0,0.10549
HEU-MET-FAST-084-013,0.99821,0.00009,0.998206,8.52984e-05,0.9994,0.0022,0.99880,0.002200,Cylinder,0.00,5.38,94.62,100.0,1456800.0,805790.0
PU-MET-FAST-014,0.99106,0.00009,0.991057,9.17826e-05,1.0037,0.0031,0.98740,0.003051,Cylinder,0.00,6.08,93.92,100.0,1546600.0,827700.0
U233-SOL-THERM-016-026,1.00399,0.00015,1.00399,0.000147667,0.998,0.0034,1.00600,0.003430,Cylinder,85.40,13.84,0.75,14.6,12970.0,0.080667
LEU-COMP-THERM-060-004,1.01488,0.00010,1.01488,9.80286e-05,1.0017,0,1.01315,9.786223,Lattice,88.29,7.28,4.43,11.71,120860.0,0.16429
U233-SOL-THERM-015-015,0.98902,0.00016,0.989016,0.000155138,1,0.006,0.98902,0.005936,Sphere,54.98,41.95,3.07,45.02,50530.0,0.84988
PU-SOL-THERM-034-009,0.99504,0.00012,0.995038,0.000117376,1,0.0052,0.99504,0.005175,Cylinder,65.59,29.46,4.95,34.41,93251.0,1.6268
HEU-MET-FAST-007-036,1.00551,0.00011,1.00551,0.000113311,0.9999,0.0007,1.00561,0.000713,Rectangular,21.73,28.63,49.64,78.27,802700.0,3424.1
PU-SOL-THERM-022-003,0.99566,0.00012,0.995662,0.000124133,1,0.0015,0.99566,0.001498,Cylinder,94.27,5.07,0.66,5.73,12918.0,0.082796
HEU-SOL-THERM-042-002,0.99750,0.00006,0.997495,6.43726e-05,0.9965,0.0036,1.00100,0.003616,Cylinder,98.16,1.71,0.13,1.84,2325.4,0.03177
PU-SOL-THERM-028-006,1.00510,0.00011,1.0051,0.000108294,1,0.0012,1.0051,0.001210,Cylinder,96.45,3.17,0.38,3.55,7216.700000000001,0.062249000000000006
LEU-COMP-THERM-005-001,1.01200,0.00011,1.012,0.000108716,1,0.0023,1.012,0.002330,Lattice,88.03,7.53,4.44,11.97,125890.0,0.15111
HEU-MET-FAST-040,1.00546,0.00009,1.00546,8.83401e-05,0.9991,0.0011,1.00636,0.001111,Cylinder,0.00,5.88,94.12,100.0,1331700.0,737680.0
HEU-SOL-THERM-001-009,0.99522,0.00015,0.995219,0.000150754,1.0008,0.0054,0.99442,0.005367,Cylinder,77.46,20.29,2.25,22.54,39136.0,0.29248999999999997
HEU-SOL-THERM-004-004,0.98583,0.00013,0.985829,0.000131895,1,0.0091,0.98583,0.008972,Sphere,61.34,36.86,1.79,38.66,24408.0,1.0734
MIX-MET-FAST-007-019,1.00692,0.00009,1.00692,9.21887e-05,1,0.0034,1.00692,0.003424,Sphere,0.00,7.30,92.70,100.0,1621500.0,860090.0
HEU-MET-FAST-018,1.00084,0.00008,1.00084,8.44674e-05,1,0.0014,1.00084,0.001403,Sphere,0.00,4.99,95.01,100.0,1440000.0,814840.0
HEU-MET-FAST-051-004,0.99595,0.00009,0.995948,8.67104e-05,0.9969,0.0005,0.99904,0.000508,Cylinder,0.00,4.64,95.36,100.0,1467200.0,841150.0
HEU-SOL-THERM-006-026,1.00294,0.00012,1.00294,0.000115027,1,0.0088,1.00294,0.008826,Cylinder,72.80,24.87,2.33,27.2,40689.0,0.42823
HEU-SOL-THERM-049-016,1.00038,0.00013,1.00038,0.000132593,1.0012,0.002,0.99918,0.002000,Cylinder,66.99,29.76,3.24,33.01,56724.0,0.73007
HEU-SOL-THERM-027-007,0.99922,0.00014,0.999225,0.000142956,1,0.0038,0.99922,0.003799,Cylinder,90.71,8.49,0.80,9.29,14142.0,0.07474
LEU-COMP-THERM-079-006,1.00563,0.00011,1.00563,0.000107309,0.9994,0.0008,1.00623,0.000812,Lattice,90.81,5.61,3.58,9.19,102520.0,0.10874
PU-SOL-THERM-018-002,1.00700,0.00012,1.007,0.000122202,1,0.0034,1.007,0.003425,Cylinder,90.12,8.56,1.32,9.88,27280.0,0.12949999999999998
IEU-MET-FAST-012,1.01440,0.00008,1.0144,7.62711e-05,1.0007,0.0027,1.01369,0.002736,Cylinder,0.00,26.21,73.79,100.0,953410.0,306520.0
U233-SOL-INTER-001-012,0.98063,0.00015,0.980634,0.000152223,1,0.0091,0.98063,0.008925,Sphere,35.66,58.64,5.70,64.34,91684.0,4.497
LEU-COMP-THERM-009-001,1.00609,0.00010,1.00609,0.000103766,1,0.0021,1.00609,0.002115,Lattice,90.41,5.85,3.73,9.59,106660.0,0.11424999999999999
HEU-MET-FAST-003-011,1.01136,0.00009,1.01136,8.96072e-05,1,0.005,1.01136,0.005057,Sphere,0.00,13.88,86.12,100.0,1167900.0,512490.0
HEU-MET-FAST-032-004,1.00043,0.00008,1.00043,8.42656e-05,1,0.0017,1.00043,0.001702,Sphere,0.00,5.16,94.84,100.0,1453700.0,813100.0
LEU-COMP-THERM-039-005,1.00672,0.00011,1.00672,0.000112566,1,0.0009,1.00672,0.000913,Lattice,88.11,7.82,4.07,11.89,114410.0,0.14098000000000002
U233-SOL-THERM-012-001,0.99878,0.00015,0.998775,0.000145871,1,0.0028,0.99878,0.002800,Sphere,76.15,22.34,1.51,23.85,26037.0,0.17179
U233-SOL-THERM-013-010,1.00597,0.00016,1.00597,0.000161013,0.9992,0.0046,1.00677,0.004637,Sphere,77.35,21.35,1.30,22.65,22417.0,0.15042
PU-SOL-THERM-007-005,1.00365,0.00013,1.00365,0.00013085,1,0.0047,1.00365,0.004718,Sphere,92.37,6.71,0.92,7.63,17707.0,0.11073
LEU-COMP-THERM-028-020,1.00113,0.00009,1.00113,9.24691e-05,1.0001,0.0046,1.00102,0.004605,Lattice,91.62,5.09,3.29,8.38,94637.0,0.10014999999999999
HEU-MET-FAST-078-039,0.99780,0.00009,0.997796,9.2999e-05,0.9989,0.0021,0.99889,0.002102,Cylinder,0.12,9.31,90.57,99.88,1350500.0,634040.0
HEU-MET-FAST-038-001,1.00926,0.00010,1.00926,0.000100233,0.9999,0.0007,1.00936,0.000713,Cylinder,0.08,33.26,66.65,99.92,1052300.0,202800.0
U233-SOL-INTER-001-029,0.97694,0.00016,0.976936,0.000155486,1,0.0098,0.97694,0.009575,Sphere,41.57,53.45,4.98,58.43,82297.0,2.6718
MIX-MET-FAST-007-022,1.00404,0.00009,1.00404,8.9536e-05,1,0.003,1.00404,0.003013,Sphere,0.00,5.50,94.50,100.0,1685500.0,962700.0
LEU-COMP-THERM-010-003,1.01136,0.00010,1.01136,0.000104436,1,0.0021,1.01136,0.002126,Lattice,90.32,5.98,3.69,9.68,104980.0,0.11474
HEU-MET-FAST-057-001,0.99006,0.00009,0.990063,8.72274e-05,1,0.002,0.99006,0.001982,Sphere,0.00,5.74,94.26,100.0,1360100.0,757760.0
LEU-COMP-THERM-006-009,1.01077,0.00010,1.01077,0.000101323,1,0.002,1.01077,0.002024,Lattice,89.11,6.01,4.88,10.89,142820.0,0.13696
PU-SOL-THERM-034-013,0.99458,0.00011,0.994577,0.000111024,1,0.0043,0.99458,0.004278,Cylinder,62.19,32.48,5.33,37.81,100410.0,2.2709
PU-MET-FAST-045-004,1.00263,0.00009,1.00263,9.27057e-05,1,0.0035,1.00263,0.003510,Cylinder,0.16,4.70,95.14,99.84,1643000.0,897530.0
LEU-COMP-THERM-009-020,1.00580,0.00011,1.0058,0.000105432,1,0.0021,1.0058,0.002114,Lattice,90.34,5.91,3.75,9.66,107320.0,0.11526
HEU-MET-FAST-084-009,1.00295,0.00009,1.00295,8.97751e-05,0.9993,0.0054,1.00365,0.005424,Cylinder,0.00,5.90,94.10,100.0,1342300.0,737130.0
LEU-COMP-THERM-028-001,1.00923,0.00010,1.00923,0.000104571,0.9998,0.0047,1.00943,0.004746,Lattice,85.30,9.57,5.13,14.7,143700.0,0.2068
HEU-MET-FAST-092-003,1.00487,0.00009,1.00487,8.88554e-05,0.9993,0.0012,1.00557,0.001210,Cylinder,0.00,5.68,94.32,100.0,1353300.0,747540.0
PU-SOL-THERM-005-006,0.99980,0.00011,0.999802,0.000114835,1,0.0047,0.9998,0.004700,Sphere,96.14,3.44,0.42,3.86,8042.799999999999,0.065345
HEU-SOL-THERM-038-021,0.99759,0.00014,0.997586,0.000141776,1,0.0025,0.99759,0.002497,Cylinder,76.34,21.33,2.33,23.66,39707.0,0.32556
HEU-SOL-THERM-028-015,1.00282,0.00014,1.00282,0.000140939,1,0.0064,1.00282,0.006419,Cylinder,84.11,14.37,1.52,15.89,26807.0,0.15019
LEU-COMP-THERM-022-004,1.01349,0.00011,1.01349,0.000108889,1,0.0037,1.01349,0.003751,Lattice,91.67,6.33,1.99,8.33,52565.0,0.083545
U233-SOL-INTER-001-008,0.98053,0.00015,0.980533,0.000154471,1,0.0056,0.98053,0.005493,Sphere,38.38,54.74,6.88,61.62,117480.0,4.5383000000000004
IEU-MET-FAST-008,1.00288,0.00009,1.00288,8.6418e-05,1,0.0018,1.00288,0.001807,Sphere,0.00,9.30,90.70,100.0,1273800.0,611260.0
LEU-COMP-THERM-010-022,1.01624,0.00011,1.01624,0.000112608,1,0.0028,1.01624,0.002847,Lattice,82.99,11.02,5.99,17.01,166890.0,0.2727
LEU-COMP-THERM-001-007,1.00729,0.00009,1.00729,8.99417e-05,0.9998,0.0031,1.00749,0.003125,Lattice,91.78,4.38,3.85,8.22,114260.0,0.094639
LEU-SOL-THERM-021-004,1.00171,0.00007,1.00171,7.20253e-05,0.9993,0.0012,1.00241,0.001205,Cylinder,97.37,2.16,0.46,2.63,12390.0,0.035622
MIX-MET-FAST-007-003,1.00728,0.00010,1.00728,0.000101585,1,0.0028,1.00728,0.002822,Sphere,1.11,17.06,81.83,98.89,1340600.0,339230.0
HEU-SOL-THERM-028-005,0.99602,0.00012,0.996019,0.000124363,1,0.0031,0.99602,0.003090,Cylinder,94.84,4.74,0.42,5.16,7374.0,0.04740200000000001
U233-SOL-THERM-013-021,1.00073,0.00013,1.00073,0.000133842,0.9996,0.0034,1.00113,0.003407,Sphere,90.00,9.52,0.47,10.0,8194.800000000001,0.056525
PU-SOL-THERM-004-007,0.99960,0.00011,0.999602,0.000112333,1,0.0047,0.9996,0.004699,Sphere,97.09,2.60,0.31,2.91,5989.099999999999,0.055338000000000005
LEU-COMP-THERM-028-011,1.00540,0.00010,1.0054,9.78871e-05,1.0002,0.0045,1.00519,0.004523,Lattice,89.37,6.70,3.94,10.63,112050.0,0.12955
HEU-MET-FAST-084-019,0.99811,0.00009,0.998106,8.80198e-05,0.9996,0.0019,0.99850,0.001899,Cylinder,0.00,4.98,95.02,100.0,1426900.0,811030.0
HEU-SOL-THERM-042-008,1.00211,0.00003,1.00211,3.39976e-05,1,0.0035,1.00211,0.003507,Cylinder,98.42,1.47,0.11,1.58,1958.5000000000002,0.030806999999999998
PU-SOL-THERM-034-003,0.99429,0.00012,0.994289,0.00011959,1,0.004,0.99429,0.003978,Cylinder,88.29,10.34,1.37,11.71,26433.0,0.19979
